id,price,qty,base_qty,time,is_buyer_maker
1826368,4273.31,122.0,0.28549297,1758585603683,false
1826369,4273.56,8.0,0.01871975,1758585603683,false
1826370,4273.3,26.0,0.06084290,1758585603767,true
1826371,4273.3,26.0,0.06084290,1758585603785,true
1826372,4273.51,130.0,0.30419959,1758585603829,false
1826373,4273.51,132.0,0.30887958,1758585603829,false
1826374,4273.52,13.0,0.03041988,1758585603829,false
1826375,4273.3,63.0,0.14742704,1758585603910,true
1826376,4273.3,22.0,0.05148246,1758585603910,true
1826377,4273.3,85.0,0.19890950,1758585603929,true
1826378,4273.51,67.0,0.15677978,1758585604295,false
1826379,4273.51,63.0,0.14741980,1758585604304,false
1826380,4273.51,138.0,0.32291956,1758585604304,false
1826381,4273.52,56.0,0.13103951,1758585604304,false
1826382,4273.3,13.0,0.03042145,1758585604373,true
1826383,4273.3,13.0,0.03042145,1758585604391,true
1826384,4273.3,38.0,0.08892425,1758585604391,true
1826385,4273.3,13.0,0.03042145,1758585604393,true
1826386,4273.3,1.0,0.00234011,1758585604413,true
1826387,4273.3,6.0,0.01404067,1758585604413,true
1826388,4273.3,1.0,0.00234011,1758585604413,true
1826389,4273.3,43.0,0.10062480,1758585604413,true
1826390,4273.3,78.0,0.18252872,1758585605228,true
1826391,4273.3,117.0,0.27379308,1758585605228,true
1826392,4273.3,131.0,0.30655465,1758585605228,true
1826393,4273.3,14.0,0.03276156,1758585605228,true
1826394,4273.3,9.0,0.02106100,1758585605228,true
1826395,4271.26,1.0,0.00234122,1758585647494,true
1826396,4271.24,500.0,1.17062024,1758585647494,true
1826397,4270.77,1.0,0.00234149,1758585647494,true
1826398,4270.74,1633.0,3.82369331,1758585647494,true
1826399,4271.27,1.0,0.00234122,1758585647504,false
1826400,4271.27,122.0,0.28562933,1758585647504,false
1826401,4271.27,28.0,0.06555427,1758585647504,false
1826402,4270.04,1.0,0.00234189,1758585657325,true
1826403,4269.93,1.0,0.00234195,1758585657325,true
1826404,4274.51,3.0,0.00701834,1758585689042,false
1826405,4275.58,475.0,1.11096038,1758585697003,true
1826406,4275.0,131.0,0.30643274,1758585699653,true
1826407,4275.0,1.0,0.00233918,1758585699653,true
1826408,4277.99,1.0,0.00233754,1758585712926,false
1826409,4278.4,1.0,0.00233732,1758585726629,false
1826410,4279.91,115.0,0.26869723,1758585733481,false
1826411,4280.83,3.0,0.00700798,1758585769044,false
1826412,4277.38,136.0,0.31795164,1758586012134,true
1826413,4277.38,134.0,0.31327588,1758586012134,true
1826414,4277.38,4.0,0.00935151,1758586012134,true
1826415,4278.49,500.0,1.16863659,1758586040129,true
1826416,4274.86,3.0,0.00701777,1758586067171,true
1826417,4273.53,500.0,1.16999295,1758586077535,true
1826418,4273.67,305.0,0.71367232,1758586085579,true
1826419,4273.67,195.0,0.45628230,1758586085579,true
1826420,4270.83,1.0,0.00234146,1758586101865,false
1826421,4270.83,63.0,0.14751231,1758586101865,false
1826422,4270.68,33.0,0.07727106,1758586116951,true
1826423,4270.68,59.0,0.13815130,1758586116955,true
1826424,4270.68,22.0,0.05151404,1758586116955,true
1826425,4271.27,110.0,0.25753464,1758586121421,false
1826426,4271.27,91.0,0.21305138,1758586121421,false
1826427,4271.27,68.0,0.15920323,1758586121421,false
1826428,4271.27,5.0,0.01170612,1758586121421,false
1826429,4273.92,6.0,0.01403863,1758586133895,true
1826430,4273.92,50.0,0.11698861,1758586133895,true
1826431,4273.92,9.0,0.02105795,1758586133895,true
1826432,4273.92,38.0,0.08891135,1758586133896,true
1826433,4273.92,17.0,0.03977613,1758586133896,true
1826434,4272.51,118.0,0.27618425,1758586159256,false
1826435,4272.95,1.0,0.00234030,1758586159287,false
1826436,4273.37,1.0,0.00234007,1758586159296,false
1826437,4273.79,1.0,0.00233984,1758586159296,false
1826438,4274.21,1.0,0.00233961,1758586159297,false
1826439,4274.63,1.0,0.00233938,1758586159301,false
1826440,4274.73,150.0,0.35089935,1758586159301,false
1826441,4274.68,111.0,0.25966855,1758586202301,true
1826442,4274.68,1.0,0.00233935,1758586202301,true
1826443,4274.62,1.0,0.00233938,1758586202472,true
1826444,4274.49,71.0,0.16610168,1758586216283,false
1826445,4276.01,218.0,0.50982107,1758586226391,true
1826446,4276.01,84.0,0.19644481,1758586226391,true
1826447,4276.01,128.0,0.29934448,1758586226392,true
1826448,4274.63,1.0,0.00233938,1758586340387,false
1826449,4274.93,42.0,0.09824722,1758586340395,false
1826450,4275.46,1.0,0.00233892,1758586340565,true
1826451,4275.46,119.0,0.27833262,1758586340565,true
1826452,4275.37,1214.0,2.83952032,1758586340565,true
1826453,4279.67,1.0,0.00233662,1758586466186,false
1826454,4280.83,3.0,0.00700798,1758586533925,false
1826455,4280.83,84.0,0.19622362,1758586533925,false
1826456,4280.83,766.0,1.78937262,1758586533926,false
1826457,4280.83,425.0,0.99279812,1758586533926,false
1826458,4280.83,428.0,0.99980611,1758586533926,false
1826459,4280.83,19.0,0.04438391,1758586533927,false
1826460,4280.83,400.0,0.93439823,1758586533928,false
1826461,4280.83,18.0,0.04204792,1758586533928,false
1826462,4281.25,1.0,0.00233576,1758586533931,false
1826463,4281.35,1.0,0.00233571,1758586533932,false
1826464,4281.36,40.0,0.09342825,1758586533932,false
1826465,4281.36,220.0,0.51385541,1758586533933,false
1826466,4281.77,1.0,0.00233548,1758586533940,false
1826467,4282.03,20.0,0.04670681,1758586533962,false
1826468,4282.19,1.0,0.00233525,1758586533963,false
1826469,4282.21,61.0,0.14244980,1758586533963,false
1826470,4282.33,1.0,0.00233517,1758586534264,false
1826471,4282.52,69.0,0.16112008,1758586534264,false
1826472,4282.61,1.0,0.00233502,1758586534264,false
1826473,4283.03,1.0,0.00233479,1758586534581,false
1826474,4283.04,345.0,0.80550263,1758586534581,false
1826475,4283.04,164.0,0.38290559,1758586534695,false
1826476,4283.04,149.0,0.34788374,1758586534695,false
1826477,4283.04,24.0,0.05603496,1758586534695,false
1826478,4283.04,47.0,0.10973514,1758586534696,false
1826479,4283.04,65.0,0.15176136,1758586534699,false
1826480,4283.04,112.0,0.26149650,1758586534810,false
1826481,4283.04,25.0,0.05836975,1758586534813,false
1826482,4283.04,32.0,0.07471328,1758586534815,false
1826483,4283.04,32.0,0.07471328,1758586534826,false
1826484,4283.04,27.0,0.06303933,1758586534828,false
1826485,4283.04,227.0,0.52999738,1758586534828,false
1826486,4283.04,98.0,0.22880944,1758586534828,false
1826487,4283.04,93.0,0.21713549,1758586534830,false
1826488,4283.04,24.0,0.05603496,1758586534831,false
1826489,4283.04,94.0,0.21947028,1758586534831,false
1826490,4283.04,54.0,0.12607867,1758586534832,false
1826491,4283.37,7.0,0.01634227,1758586534840,false
1826492,4283.37,17.0,0.03968837,1758586534841,false
1826493,4283.37,1.0,0.00233461,1758586534951,false
1826494,4283.87,1.0,0.00233433,1758586534981,false
1826495,4284.01,7.0,0.01633983,1758586534981,false
1826496,4284.01,35.0,0.08169915,1758586534982,false
1826497,4284.02,51.0,0.11904706,1758586577362,false
1826498,4284.02,16.0,0.03734809,1758586577369,false
1826499,4284.02,32.0,0.07469619,1758586577369,false
1826500,4284.02,106.0,0.24743115,1758586577372,false
1826501,4284.02,40.0,0.09337024,1758586577372,false
1826502,4284.02,6.0,0.01400553,1758586577378,false
1826503,4284.02,2.0,0.00466851,1758586577389,false
1826504,4284.29,1.0,0.00233410,1758586577396,false
1826505,4284.7,499.0,1.16460895,1758586590856,true
1826506,4283.8,7.0,0.01634063,1758586604435,true
1826507,4283.8,8.0,0.01867500,1758586604435,true
1826508,4283.8,7.0,0.01634063,1758586604435,true
1826509,4283.79,1.0,0.00233438,1758586604435,true
1826510,4283.79,1.0,0.00233438,1758586609190,true
1826511,4281.78,261.0,0.60955957,1758586619312,true
1826512,4281.39,212.0,0.49516628,1758586626053,true
1826513,4281.39,287.0,0.67034304,1758586626054,true
1826514,4281.39,1.0,0.00233569,1758586626055,true
1826515,4281.17,1.0,0.00233581,1758586626056,true
1826516,4281.07,261.0,0.60966066,1758586626056,true
1826517,4281.07,1.0,0.00233586,1758586626057,true
1826518,4280.85,1.0,0.00233598,1758586626062,true
1826519,4279.05,116.0,0.27108820,1758586626835,true
1826520,4279.05,122.0,0.28511001,1758586626835,true
1826521,4278.49,126.0,0.29449642,1758586626836,true
1826522,4278.33,52.0,0.12154275,1758586626836,true
1826523,4282.55,20.0,0.04670114,1758586672963,true
1826524,4281.99,117.0,0.27323744,1758586685845,false
1826525,4281.99,122.0,0.28491425,1758586685845,false
1826526,4282.55,40.0,0.09340229,1758586688042,false
1826527,4282.55,40.0,0.09340229,1758586689842,false
1826528,4282.55,120.0,0.28020688,1758586690479,false
1826529,4281.17,1.0,0.00233581,1758586708492,true
1826530,4282.19,188.0,0.43902769,1758586729513,false
1826531,4282.19,11.0,0.02568779,1758586729517,false
1826532,4282.19,1.0,0.00233525,1758586729891,false
1826533,4282.29,40.0,0.09340796,1758586732828,false
1826534,4282.08,138.0,0.32227328,1758586734127,false
1826535,4282.61,128.0,0.29888315,1758586734396,false
1826536,4282.61,112.0,0.26152276,1758586734396,false
1826537,4283.44,40.0,0.09338288,1758586745960,false
1826538,4285.09,10.0,0.02333673,1758586809974,true
1826539,4285.34,1.0,0.00233353,1758586816060,false
1826540,4284.67,261.0,0.60914842,1758586859142,true
1826541,4284.07,4.0,0.00933691,1758586866996,false
1826542,4284.07,4.0,0.00933691,1758586866996,false
1826543,4284.07,1.0,0.00233422,1758586866996,false
1826544,4285.25,450.0,1.05011376,1758586901010,true
1826545,4285.25,92.0,0.21468992,1758586901012,true
1826546,4285.25,327.0,0.76308266,1758586901013,true
1826547,4285.25,59.0,0.13768158,1758586901013,true
1826548,4285.25,32.0,0.07467475,1758586901014,true
1826549,4285.25,74.0,0.17268537,1758586901014,true
1826550,4285.25,17.0,0.03967096,1758586901014,true
1826551,4285.25,133.0,0.31036695,1758586901014,true
1826552,4285.25,115.0,0.26836240,1758586901014,true
1826553,4285.25,69.0,0.16101744,1758586901014,true
1826554,4285.25,70.0,0.16335102,1758586901014,true
1826555,4285.25,43.0,0.10034420,1758586901015,true
1826556,4285.25,117.0,0.27302957,1758586901017,true
1826557,4285.25,34.0,0.07934192,1758586901019,true
1826558,4285.25,67.0,0.15635027,1758586901020,true
1826559,4285.25,73.0,0.17035178,1758586901020,true
1826560,4285.25,136.0,0.31736771,1758586901021,true
1826561,4285.25,257.0,0.59973163,1758586901030,true
1826562,4285.25,28.0,0.06534041,1758586901039,true
1826563,4285.25,24.0,0.05600606,1758586901042,true
1826564,4285.25,96.0,0.22402426,1758586901043,true
1826565,4285.25,76.0,0.17735254,1758586901044,true
1826566,4285.25,68.0,0.15868385,1758586901049,true
1826567,4285.25,69.0,0.16101744,1758586901049,true
1826568,4285.25,54.0,0.12601365,1758586901051,true
1826569,4285.25,53.0,0.12368006,1758586901052,true
1826570,4285.25,51.0,0.11901289,1758586901059,true
1826571,4285.25,3.0,0.00700075,1758586901061,true
1826572,4285.25,2.0,0.00466717,1758586901062,true
1826573,4285.25,4.0,0.00933434,1758586901062,true
1826574,4285.25,3.0,0.00700075,1758586901062,true
1826575,4285.25,3.0,0.00700075,1758586901062,true
1826576,4285.25,2.0,0.00466717,1758586901062,true
1826577,4285.25,2.0,0.00466717,1758586901062,true
1826578,4285.25,46.0,0.10734496,1758586901062,true
1826579,4285.25,26.0,0.06067323,1758586901063,true
1826580,4285.25,5.0,0.01166793,1758586901063,true
1826581,4285.25,46.0,0.10734496,1758586901063,true
1826582,4285.25,3.0,0.00700075,1758586901063,true
1826583,4285.25,425.0,0.99177410,1758586901133,true
1826584,4285.25,425.0,0.99177410,1758586901134,true
1826585,4285.25,425.0,0.99177410,1758586901135,true
1826586,4285.25,25.0,0.05833965,1758586901136,true
1826587,4285.25,27.0,0.06300682,1758586901180,true
1826588,4285.25,2844.0,6.63671897,1758586901288,true
1826589,4283.03,1.0,0.00233479,1758586926724,false
1826590,4282.93,1.0,0.00233485,1758586958602,false
1826591,4282.94,22.0,0.05136658,1758586958602,false
1826592,4282.0,148.0,0.34563288,1758586986555,true
1826593,4282.0,75.0,0.17515179,1758586986556,true
1826594,4282.0,27.0,0.06305464,1758586986556,true
1826595,4282.0,23.0,0.05371321,1758586986557,true
1826596,4282.0,425.0,0.99252685,1758586986557,true
1826597,4282.0,105.0,0.24521251,1758586986557,true
1826598,4282.0,37.0,0.08640822,1758586986559,true
1826599,4282.0,90.0,0.21018215,1758586986561,true
1826600,4282.0,531.0,1.24007473,1758586986561,true
1826601,4282.0,1368.0,3.19476879,1758586986563,true
1826602,4282.0,272.0,0.63521718,1758586986571,true
1826603,4282.0,12.0,0.02802428,1758586986573,true
1826604,4282.0,11.0,0.02568893,1758586986574,true
1826605,4282.0,104.0,0.24287716,1758586986590,true
1826606,4282.0,26.0,0.06071929,1758586986590,true
1826607,4282.0,105.0,0.24521251,1758586986610,true
1826608,4282.0,12.0,0.02802428,1758586986616,true
1826609,4282.0,25.0,0.05838393,1758586986620,true
1826610,4282.0,425.0,0.99252685,1758586986626,true
1826611,4282.0,26.0,0.06071929,1758586986626,true
1826612,4282.0,30.0,0.07006071,1758586986628,true
1826613,4282.0,27.0,0.06305464,1758586986631,true
1826614,4282.0,1.0,0.00233535,1758586986632,true
1826615,4282.0,290.0,0.67725361,1758586986636,true
1826616,4282.0,70.0,0.16347501,1758586986636,true
1826617,4282.0,110.0,0.25688930,1758586986636,true
1826618,4282.0,425.0,0.99252685,1758586986637,true
1826619,4282.0,80.0,0.18682858,1758586986638,true
1826620,4282.0,40.0,0.09341429,1758586986642,true
1826621,4282.0,80.0,0.18682858,1758586986642,true
1826622,4282.55,1.0,0.00233505,1758587031001,true
1826623,4283.77,119.0,0.27779269,1758587113473,true
1826624,4283.77,1.0,0.00233439,1758587113473,true
1826625,4283.2,512.0,1.19536794,1758587125280,true
1826626,4283.2,276.0,0.64437803,1758587125280,true
1826627,4283.2,169.0,0.39456481,1758587125280,true
1826628,4283.2,1043.0,2.43509525,1758587125778,true
1826629,4282.61,500.0,1.16751233,1758587138188,false
1826630,4283.02,90.0,0.21013210,1758587138188,false
1826631,4283.03,1.0,0.00233479,1758587138188,false
1826632,4283.2,59.0,0.13774747,1758587140884,true
1826633,4283.2,28.0,0.06537168,1758587140884,true
1826634,4283.2,34.0,0.07937990,1758587140885,true
1826635,4283.2,20.0,0.04669406,1758587140966,true
1826636,4283.2,10.0,0.02334703,1758587140966,true
1826637,4283.2,19.0,0.04435935,1758587140967,true
1826638,4281.91,500.0,1.16770319,1758587163899,false
1826639,4282.06,422.0,0.98550697,1758587313111,false
1826640,4282.13,77.0,0.17981705,1758587313112,false
1826641,4282.27,500.0,1.16760503,1758587324654,false
1826642,4282.28,90.0,0.21016841,1758587324654,false
1826643,4282.29,90.0,0.21016792,1758587324654,false
1826644,4282.29,422.0,0.98545404,1758587324654,false
1826645,4282.3,1405.0,3.28094715,1758587324654,false
1826646,4282.49,51.0,0.11908959,1758587324654,false
1826647,4282.61,1.0,0.00233502,1758587324654,false
1826648,4282.61,30.0,0.07005074,1758587333205,true
1826649,4282.61,102.0,0.23817251,1758587333205,true
1826650,4282.61,101.0,0.23583749,1758587333206,true
1826651,4282.61,76.0,0.17746187,1758587333207,true
1826652,4282.61,17.0,0.03969541,1758587333208,true
1826653,4282.61,44.0,0.10274108,1758587333208,true
1826654,4282.61,77.0,0.17979689,1758587333208,true
1826655,4282.61,1045.0,2.44010077,1758587333220,true
1826656,4282.61,47.0,0.10974615,1758587333220,true
1826657,4282.61,105.0,0.24517759,1758587333222,true
1826658,4282.61,182.0,0.42497448,1758587333224,true
1826659,4282.61,94.0,0.21949231,1758587333226,true
1826660,4282.61,34.0,0.07939083,1758587333230,true
1826661,4282.61,43.0,0.10040606,1758587333237,true
1826662,4282.61,39.0,0.09106596,1758587335247,true
1826663,4282.61,10.0,0.02335024,1758587335252,true
1826664,4282.61,226.0,0.52771557,1758587336367,true
1826665,4282.19,1.0,0.00233525,1758587403174,false
1826666,4283.03,1.0,0.00233479,1758587403502,false
1826667,4283.29,167.0,0.38988721,1758587403502,false
1826668,4283.29,61.0,0.14241389,1758587403519,false
1826669,4283.29,107.0,0.24980797,1758587403519,false
1826670,4283.3,142.0,0.33152008,1758587403537,false
1826671,4283.29,1.0,0.00233465,1758587403928,false
1826672,4283.43,119.0,0.27781474,1758587403928,false
1826673,4283.29,1.0,0.00233465,1758587403943,false
1826674,4283.43,7.0,0.01634204,1758587403943,false
1826675,4283.44,112.0,0.26147208,1758587403943,false
1826676,4283.29,1.0,0.00233465,1758587403964,false
1826677,4283.44,84.0,0.19610406,1758587403964,false
1826678,4283.29,1.0,0.00233465,1758587404077,false
1826679,4283.4,30.0,0.07003782,1758587404077,false
1826680,4283.45,1.0,0.00233456,1758587404101,false
1826681,4283.46,30.0,0.07003683,1758587515716,true
1826682,4283.46,22.0,0.05136034,1758587515716,true
1826683,4283.46,60.0,0.14007367,1758587515716,true
1826684,4283.46,60.0,0.14007367,1758587515716,true
1826685,4283.46,43.0,0.10038613,1758587515716,true
1826686,4282.62,30.0,0.07005057,1758587515878,false
1826687,4282.62,30.0,0.07005057,1758587515892,false
1826688,4276.73,1.0,0.00233823,1758587663184,false
1826689,4276.81,78.0,0.18237892,1758587663184,false
1826690,4276.85,260.0,0.60792405,1758587663184,false
1826691,4276.96,150.0,0.35071639,1758587663184,false
1826692,4276.97,411.0,0.96096068,1758587663184,false
1826693,4277.14,113.0,0.26419523,1758587666050,true
1826694,4277.14,1.0,0.00233801,1758587666050,true
1826695,4276.83,201.0,0.46997425,1758587666050,true
1826696,4276.21,135.0,0.31570011,1758587681986,true
1826697,4276.21,112.0,0.26191417,1758587681986,true
1826698,4274.91,130.0,0.30409996,1758587686012,true
1826699,4274.91,1.0,0.00233923,1758587686012,true
1826700,4274.86,3.0,0.00701777,1758587686012,true
1826701,4274.62,25.0,0.05848473,1758587686012,true
1826702,4274.19,91.0,0.21290583,1758587686013,true
1826703,4274.17,99.0,0.23162391,1758587686013,true
1826704,4274.14,90.0,0.21056867,1758587686013,true
1826705,4274.12,90.0,0.21056966,1758587686013,true
1826706,4274.11,52.0,0.12166275,1758587686013,true
1826707,4273.75,90.0,0.21058789,1758587686013,true
1826708,4273.73,222.0,0.51945256,1758587686013,true
1826709,4273.73,278.0,0.65048564,1758587686015,true
1826710,4273.63,1.0,0.00233993,1758587686015,true
1826711,4273.33,51.0,0.11934486,1758587686017,true
1826712,4273.19,61.0,0.14275049,1758587686017,true
1826713,4273.19,78.0,0.18253342,1758587686303,false
1826714,4273.2,261.0,0.61078348,1758587686303,false
1826715,4275.88,1.0,0.00233869,1758587696002,true
1826716,4273.29,52.0,0.12168610,1758587703983,true
1826717,4273.29,52.0,0.12168610,1758587703984,true
1826718,4272.52,20.0,0.04681078,1758587706765,true
1826719,4273.9,500.0,1.16989166,1758587714838,false
1826720,4275.47,1.0,0.00233892,1758587732135,false
1826721,4274.85,14.0,0.03274968,1758587761484,true
1826722,4274.85,136.0,0.31813981,1758587761484,true
1826723,4272.53,1.0,0.00234053,1758587813561,false
1826724,4272.53,78.0,0.18256162,1758587813561,false
1826725,4272.53,74.0,0.17319948,1758587813561,false
1826726,4272.66,90.0,0.21064161,1758587813561,false
1826727,4272.67,184.0,0.43064407,1758587813561,false
1826728,4271.01,68.0,0.15921292,1758588036170,true
1826729,4271.01,1.0,0.00234136,1758588036170,true
1826730,4270.68,1.0,0.00234154,1758588036979,true
1826731,4272.11,775.0,1.81409186,1758588060479,false
1826732,4272.11,109.0,0.25514324,1758588060484,false
1826733,4272.11,593.0,1.38807287,1758588060518,false
1826734,4272.11,238.0,0.55710176,1758588060690,false
1826735,4272.11,15.0,0.03511145,1758588060694,false
1826736,4272.11,171.0,0.40027059,1758588060695,false
1826737,4272.11,112.0,0.26216553,1758588060698,false
1826738,4272.11,17.0,0.03979298,1758588060698,false
1826739,4272.11,4.0,0.00936305,1758588060698,false
1826740,4272.11,14.0,0.03277069,1758588060701,false
1826741,4272.11,15.0,0.03511145,1758588060703,false
1826742,4272.11,2.0,0.00468152,1758588060703,false
1826743,4272.92,1.0,0.00234031,1758588065587,true
1826744,4272.72,43.0,0.10063846,1758588065588,true
1826745,4270.21,3.0,0.00702541,1758588091465,true
1826746,4270.21,1.0,0.00234180,1758588091465,true
1826747,4270.04,1.0,0.00234189,1758588091465,true
1826748,4269.93,1.0,0.00234195,1758588091465,true
1826749,4269.9,151.0,0.35363825,1758588091465,true
1826750,4269.9,348.0,0.81500737,1758588091465,true
1826751,4269.9,1.0,0.00234197,1758588091466,true
1826752,4269.69,14.0,0.03278926,1758588091466,true
1826753,4269.69,39.0,0.09134152,1758588091466,true
1826754,4269.51,1.0,0.00234218,1758588091467,true
1826755,4269.25,86.0,0.20144053,1758588091467,true
1826756,4269.24,90.0,0.21081035,1758588091467,true
1826757,4269.23,1.0,0.00234234,1758588091474,true
1826758,4268.89,3.0,0.00702758,1758588095035,true
1826759,4268.54,90.0,0.21084492,1758588095035,true
1826760,4268.51,90.0,0.21084640,1758588095035,true
1826761,4269.51,2.0,0.00468437,1758588107566,false
1826762,4269.9,260.0,0.60891355,1758588210400,false
1826763,4268.75,1.0,0.00234260,1758588256659,false
1826764,4268.75,1.0,0.00234260,1758588256659,false
1826765,4268.16,2.0,0.00468585,1758588321677,true
1826766,4267.67,16.0,0.03749118,1758588322653,true
1826767,4267.67,1.0,0.00234319,1758588362158,true
1826768,4267.67,134.0,0.31398866,1758588362158,true
1826769,4267.67,129.0,0.30227266,1758588362158,true
1826770,4267.67,126.0,0.29524307,1758588362158,true
1826771,4267.41,1.0,0.00234334,1758588362158,true
1826772,4267.16,500.0,1.17173951,1758588362158,true
1826773,4266.99,1.0,0.00234357,1758588362158,true
1826774,4266.81,52.0,0.12187090,1758588362158,true
1826775,4266.57,1.0,0.00234380,1758588362158,true
1826776,4266.54,111.0,0.26016397,1758588362158,true
1826777,4266.53,94.0,0.22031955,1758588362158,true
1826778,4266.52,260.0,0.60939594,1758588362158,true
1826779,4266.36,52.0,0.12188376,1758588362158,true
1826780,4266.33,1.0,0.00234393,1758588362158,true
1826781,4266.26,41.0,0.09610290,1758588362158,true
1826782,4268.33,1.0,0.00234283,1758588429194,false
1826783,4268.75,1.0,0.00234260,1758588429194,false
1826784,4268.87,150.0,0.35138104,1758588429194,false
1826785,4268.88,78.0,0.18271771,1758588429194,false
1826786,4268.88,418.0,0.97917955,1758588429194,false
1826787,4267.61,136.0,0.31867954,1758588510666,true
1826788,4267.7,40.0,0.09372730,1758588540877,false
1826789,4265.88,25.0,0.05860455,1758588547040,true
1826790,4265.41,1.0,0.00234444,1758588550036,true
1826791,4265.12,444.0,1.04100236,1758588550036,true
1826792,4264.95,1.0,0.00234469,1758588552012,true
1826793,4264.95,76.0,0.17819669,1758588552013,true
1826794,4264.95,77.0,0.18054138,1758588552013,true
1826795,4264.95,81.0,0.18992016,1758588552013,true
1826796,4264.95,13.0,0.03048101,1758588552013,true
1826797,4264.47,1.0,0.00234495,1758588552013,true
1826798,4264.47,158.0,0.37050325,1758588552013,true
1826799,4264.26,117.0,0.27437351,1758588552013,true
1826800,4264.25,90.0,0.21105704,1758588552013,true
1826801,4264.25,178.0,0.41742393,1758588552013,true
1826802,4264.25,101.0,0.23685290,1758588552013,true
1826803,4264.21,1.0,0.00234510,1758588552013,true
1826804,4264.21,52.0,0.12194521,1758588552013,true
1826805,4264.18,61.0,0.14305212,1758588552013,true
1826806,4264.16,118.0,0.27672507,1758588552013,true
1826807,4265.32,40.0,0.09377959,1758588633827,false
1826808,4265.4,1.0,0.00234444,1758588635118,false
1826809,4265.4,39.0,0.09143339,1758588635118,false
1826810,4265.26,40.0,0.09378091,1758588636498,false
1826811,4264.75,40.0,0.09379213,1758588637812,false
1826812,4264.75,1.0,0.00234480,1758588695938,false
1826813,4264.75,39.0,0.09144732,1758588695938,false
1826814,4264.74,2.0,0.00468961,1758588701217,true
1826815,4264.05,152.0,0.35646861,1758588701217,true
1826816,4263.95,138.0,0.32364356,1758588701217,true
1826817,4263.63,1.0,0.00234541,1758588701217,true
1826818,4263.63,70.0,0.16417934,1758588701217,true
1826819,4266.41,1.0,0.00234389,1758588725645,false
1826820,4266.65,1.0,0.00234375,1758588725650,false
1826821,4266.67,30.0,0.07031244,1758588733628,true
1826822,4266.67,34.0,0.07968743,1758588733628,true
1826823,4266.67,34.0,0.07968743,1758588733628,true
1826824,4266.67,33.0,0.07734368,1758588733628,true
1826825,4266.67,34.0,0.07968743,1758588733628,true
1826826,4266.67,31.0,0.07265619,1758588733628,true
1826827,4265.09,40.0,0.09378465,1758588737833,false
1826828,4265.48,40.0,0.09377608,1758588744940,false
1826829,4266.38,40.0,0.09375629,1758588758925,false
1826830,4265.64,40.0,0.09377256,1758588771431,false
1826831,4264.83,40.0,0.09379037,1758588823864,false
1826832,4264.39,1.0,0.00234500,1758588828100,false
1826833,4264.39,39.0,0.09145504,1758588828100,false
1826834,4264.39,40.0,0.09380005,1758588829835,false
1826835,4264.39,37.0,0.08676504,1758588830833,false
1826836,4265.0,105.0,0.24618991,1758588852637,true
1826837,4265.0,1.0,0.00234466,1758588853626,true
1826838,4265.43,1.0,0.00234442,1758588908436,false
1826839,4266.22,134.0,0.31409538,1758588914492,true
1826840,4264.97,123.0,0.28839593,1758589020309,false
1826841,4265.39,1.0,0.00234445,1758589020316,false
1826842,4266.83,90.0,0.21092942,1758589024420,false
1826843,4266.84,62.0,0.14530659,1758589024420,false
1826844,4266.84,16.0,0.03749847,1758589024420,false
1826845,4266.84,9.0,0.02109289,1758589223559,false
1826846,4266.84,40.0,0.09374619,1758589224442,false
1826847,4266.84,40.0,0.09374619,1758589225838,false
1826848,4266.84,40.0,0.09374619,1758589226847,false
1826849,4266.84,40.0,0.09374619,1758589227960,false
1826850,4266.18,40.0,0.09376069,1758589231321,false
1826851,4266.18,40.0,0.09376069,1758589232836,false
1826852,4266.18,40.0,0.09376069,1758589234008,false
1826853,4264.78,40.0,0.09379147,1758589290578,false
1826854,4264.32,36.0,0.08442143,1758589295701,true
1826855,4264.32,1.0,0.00234503,1758589295701,true
1826856,4262.92,3.0,0.00703742,1758589358950,true
1826857,4262.35,1272.0,2.98426924,1758589358950,true
1826858,4262.35,340.0,0.79768202,1758589361443,true
1826859,4261.71,1.0,0.00234647,1758589362989,true
1826860,4261.71,114.0,0.26749825,1758589362989,true
1826861,4261.71,118.0,0.27688416,1758589362989,true
1826862,4261.71,19.0,0.04458304,1758589362990,true
1826863,4261.71,111.0,0.26045882,1758589362990,true
1826864,4261.48,115.0,0.26985929,1758589394492,true
1826865,4260.77,1.0,0.00234699,1758589407084,false
1826866,4260.77,258.0,0.60552435,1758589407084,false
1826867,4261.97,40.0,0.09385331,1758589423007,false
1826868,4261.96,40.0,0.09385353,1758589424847,false
1826869,4260.24,1.0,0.00234728,1758589470755,true
1826870,4260.13,3.0,0.00704203,1758589470755,true
1826871,4260.0,105.0,0.24647887,1758589470755,true
1826872,4260.0,1.0,0.00234741,1758589470758,true
1826873,4259.54,68.0,0.15964165,1758589497830,true
1826874,4259.54,1.0,0.00234767,1758589497831,true
1826875,4259.23,2.0,0.00469568,1758589503598,true
1826876,4258.71,20.0,0.04696257,1758589513419,false
1826877,4260.62,40.0,0.09388304,1758589546327,false
1826878,4259.53,40.0,0.09390707,1758589565415,false
1826879,4259.53,40.0,0.09390707,1758589566889,false
1826880,4259.09,40.0,0.09391677,1758589571916,false
1826881,4259.5,103.0,0.24181241,1758589635827,true
1826882,4259.5,1.0,0.00234769,1758589635827,true
1826883,4259.46,150.0,0.35215731,1758589635827,true
1826884,4259.46,121.0,0.28407356,1758589635827,true
